,popular
17334,0
76495,0
101448,1
24307,0
82491,0
83471,1
44584,1
20600,1
87914,1
34081,1
12588,0
2839,0
61668,0
107560,0
21209,0
39100,1
19919,1
52498,0
12463,1
112425,1
106572,1
98202,1
45776,1
70324,1
607,1
80260,1
18942,0
95634,0
100284,1
51818,1
6142,0
12400,0
44817,1
85013,0
85054,1
105889,0
61050,1
60999,0
42042,0
74952,1
514,1
15370,1
13352,1
14487,0
38464,1
69410,0
27897,0
105369,1
60367,1
56125,1
98767,0
9111,0
100703,0
76971,0
23567,1
37507,1
8267,1
34601,0
63486,0
43748,0
11909,1
97991,1
61201,0
81381,1
51955,0
105789,0
2497,0
13639,0
101853,1
14851,0
97337,1
2255,1
28510,1
51224,1
77826,1
50302,0
35222,1
69304,0
59293,0
60621,0
77094,1
87973,1
6765,0
50914,0
6027,0
111785,0
105817,0
1205,0
59818,0
34624,1
38122,1
14491,0
38794,0
5969,1
22096,0
28753,1
83509,0
41848,0
104828,0
19819,1
97608,1
14507,1
72319,1
79408,1
59014,0
75956,1
67116,0
90418,0
21939,0
15708,1
6104,0
90394,1
7546,0
26203,1
20805,1
47981,1
1302,0
92174,1
12521,1
16788,0
3610,1
7466,0
48863,0
13849,0
40958,1
105209,1
12632,1
41436,0
75372,0
23864,1
52584,0
106556,1
8212,0
50664,0
35078,1
33428,1
17412,1
56573,1
75287,0
82770,0
19764,0
66205,0
101631,0
20255,1
77192,1
61623,0
54361,0
52896,0
45656,1
94701,1
52883,0
25098,0
2723,1
97484,1
104835,1
27412,0
61046,0
26379,0
7188,0
101065,1
45879,0
40434,1
46291,0
19881,1
12629,0
18930,0
44852,1
5042,1
113928,1
111460,1
75616,0
24705,0
65232,1
52925,0
32255,0
25622,0
90915,0
2604,1
68934,1
47776,1
13578,0
111894,0
21928,0
12390,0
33768,1
28915,1
44560,1
26050,1
111346,0
110490,0
38870,0
61824,0
41931,0
5640,1
105921,0
50185,0
4006,1
80393,1
45489,0
38777,0
38707,1
97083,1
66713,0
82392,0
2926,1
24203,1
82737,0
109379,1
28303,1
50763,0
112209,1
4537,1
44381,1
52010,1
52773,0
42072,0
49159,1
74455,1
43999,0
96601,0
52725,0
5752,1
4209,1
90505,0
94571,1
49272,0
76816,0
49696,0
32998,0
16721,0
95871,0
50618,0
33921,1
49180,0
38024,1
10137,0
11019,0
49836,0
98798,0
87506,1
26049,1
21861,1
112361,1
110596,1
52996,0
105361,1
72566,1
26319,0
10488,0
23450,1
59084,0
28624,1
73899,0
94034,1
33484,1
84763,0
7454,1
70763,1
96927,1
12072,1
96007,1
67635,0
82180,0
101466,0
31520,1
27550,1
99756,0
101344,1
49351,1
103936,1
107118,1
51245,0
10982,0
2508,1
21744,0
82500,0
25512,1
46113,0
51198,0
71879,1
50793,0
48639,0
108427,0
83918,1
29787,0
74955,1
59233,0
1342,0
15358,1
76962,0
49932,0
79581,1
62436,1
74974,1
44830,1
104206,1
6499,0
10908,0
94724,1
24498,0
77744,1
32357,1
59460,0
96770,1
83576,1
94928,1
54843,0
15352,1
68818,1
110942,0
62734,1
18705,0
111283,1
62303,1
93073,0
55059,1
60840,0
31218,0
1047,1
10604,0
95502,0
109586,1
75533,0
11024,0
55118,1
105748,0
105365,0
14721,0
42635,0
44130,1
22990,0
11394,1
98272,0
83769,1
92685,0
96910,1
46479,0
8800,1
104661,1
67304,0
25057,0
61704,0
47206,1
15407,1
8638,1
41331,0
16241,0
16259,0
1934,0
12734,0
35919,1
6235,0
104769,1
41304,0
72435,1
75517,1
47759,1
30650,1
41366,1
79956,1
48323,1
50252,0
15683,1
52474,0
34305,1
44844,0
24812,0
92791,0
28336,1
94628,1
54492,0
106944,1
23369,1
13843,0
4158,1
14389,1
33273,1
1116,0
110985,0
52877,0
75128,1
18101,1
45312,1
96767,1
39358,1
79654,1
20615,0
75032,0
46672,0
41787,0
9048,0
106847,1
20101,1
27981,0
73829,0
63677,0
105454,0
40869,1
103926,1
93544,0
97388,1
19618,1
107773,0
35811,1
13169,0
51597,0
55991,1
74557,1
52227,0
33118,1
19935,1
110563,1
17977,0
1650,1
87947,1
13039,0
2834,1
61651,0
107527,0
50463,1
2906,1
106307,1
60571,1
35967,1
77343,1
93098,0
87510,1
99583,1
35162,1
22498,0
22698,0
55894,1
5394,1
50404,0
35701,1
35148,1
36079,1
80614,1
67739,0
43435,0
64004,1
112219,1
8402,1
80832,1
70614,1
60831,0
77779,1
23951,1
62594,1
13516,0
46023,0
104851,1
23964,1
69765,0
97736,1
67424,0
145,0
48307,1
76649,0
15147,1
8588,1
27737,0
98005,1
11413,1
44266,1
24120,0
103409,0
15812,1
41145,0
80364,1
93037,0
51282,1
27383,0
70049,0
40770,1
72881,0
1117,0
90399,0
87045,0
78619,0
23985,1
36794,0
19479,0
10919,0
15183,1
70383,0
59777,0
37630,1
59113,0
97641,1
4650,1
52963,0
61330,0
32442,1
34569,1
24862,0
10884,0
90802,1
66059,0
829,0
10050,1
56189,1
66413,0
83309,1
51000,1
4901,1
35985,1
52489,0
1385,0
24914,0
55730,1
50489,0
33187,0
4522,1
112224,1
35533,1
74814,1
22083,0
77077,1
46126,1
14158,1
63823,0
90279,1
85800,1
90958,0
24887,0
79851,1
48727,0
8521,1
39648,1
11723,1
26514,0
112098,1
50873,0
20225,0
97855,1
22183,0
44868,1
38073,1
2857,1
9929,1
50051,0
59825,0
62936,1
60431,0
93801,0
6310,1
71855,1
59918,0
11036,0
52324,0
13789,0
48419,0
59015,0
58700,1
76391,0
6705,1
113749,1
38229,1
37412,1
107710,0
85475,1
32118,1
62036,0
69766,0
36300,1
74971,1
1388,0
76821,0
81115,1
55542,1
50954,0
21240,0
5119,1
42519,0
78830,0
25938,0
82569,0
60823,0
39481,0
33014,1
110088,1
30415,0
96415,1
24110,0
27700,0
58391,0
15138,1
110718,1
34353,1
17588,1
59872,0
71880,1
109761,1
75986,0
86384,1
112100,1
38404,1
39870,0
70544,1
31300,1
93776,0
66640,0
101297,1
35218,1
32906,0
105456,1
19991,1
1970,0
96893,1
49124,0
202,1
23268,1
51952,1
18142,0
58346,0
82959,0
105583,0
19918,1
97551,1
5361,1
106951,1
66604,0
27423,0
62392,1
28571,1
4529,1
77588,1
11983,1
18085,0
49049,0
40331,1
90204,1
8665,1
72901,1
83598,0
45817,0
95288,0
113616,1
112019,0
2995,1
35459,1
112416,1
28068,1
44918,0
97813,1
76493,0
42019,0
17981,1
36499,0
22010,1
40446,1
108053,0
32376,1
54233,0
27805,1
61178,0
83975,1
111273,1
18574,0
4890,0
56692,0
35666,1
80380,1
11716,1
39913,1
96555,1
75912,1
95175,1
64789,0
74310,1
78485,0
47612,1
43580,1
13816,0
77894,1
10346,0
9964,1
46899,0
27548,0
69592,0
26185,0
24250,1
83841,1
58076,1
56326,1
75669,0
100534,1
70448,1
21418,1
49028,0
12083,1
23159,1
97329,1
62425,1
69049,1
11872,1
61097,0
79825,1
8393,0
11841,1
58661,0
75304,1
8647,1
101398,1
53497,0
10559,0
62748,1
18140,0
47259,1
111531,0
8928,1
80112,1
63513,1
99755,1
35887,1
90533,0
28721,1
45731,0
87715,1
72760,1
108789,0
62395,1
101382,1
17815,1
103955,1
96908,1
80608,1
82629,0
85739,1
27699,0
90292,1
51119,1
12368,1
38256,1
66061,1
52192,0
95392,0
80678,1
31561,1
21689,0
35593,1
87454,1
12544,1
51048,1
79720,1
74176,1
99374,1
12545,1
77877,1
26725,0
17053,1
17270,1
30512,1
41336,0
30536,1
54022,1
11854,1
87658,1
88744,0
83330,1
113513,1
76728,0
32655,1
106642,1
99564,1
73928,0
50146,0
17222,1
24499,0
90899,0
110640,1
50808,0
69737,0
16246,0
15955,1
20100,1
5704,1
77429,1
48744,0
35154,1
76008,0
18201,0
104792,0
79377,1
100265,1
9438,1
30579,1
81930,1
6587,0
38006,1
17952,1
41647,0
93174,0
48376,0
55171,1
63515,1
23212,1
62839,1
55535,1
80907,1
38892,0
103027,0
52760,0
101204,1
22346,0
63295,1
109891,0
15281,0
74789,1
15286,1
80850,1
12074,1
12410,0
99537,0
70797,1
78660,0
47066,0
95127,1
13983,0
50499,0
25734,0
48363,1
51812,1
18062,0
13729,0
26954,1
58780,0
63766,0
78154,1
101262,1
18923,0
32808,1
1408,0
84043,0
74887,0
105590,0
105701,0
101233,0
23605,1
7266,0
58868,0
91862,0
107787,0
16879,0
54884,0
72986,0
95796,0
41072,0
95324,0
11196,1
34056,1
95880,0
41199,0
92851,0
25254,1
24329,0
52743,0
105623,0
15508,1
7257,0
26341,0
9538,1
4575,1
52904,0
30995,1
97911,1
4287,1
1902,1
1516,0
58246,1
19943,1
94985,1
52125,0
95125,1
2914,1
31940,0
84649,0
74577,1
98815,1
21634,0
48156,1
18560,0
59379,0
69427,0
62380,1
10586,0
104992,1
17630,1
59734,0
94710,1
40551,1
100540,1
66839,0
35643,1
7833,0
49570,0
88731,0
100723,1
19978,1
4635,0
44523,1
52885,0
90539,0
40810,1
6413,0
24641,0
6322,0
458,1
60679,0
27971,0
44136,1
42765,0
73595,0
109232,1
5711,1
49809,0
22235,0
63696,1
18947,0
50035,1
84290,1
100930,0
66112,1
95185,1
98777,1
5989,0
112006,1
37689,1
111844,0
104850,1
65330,1
48221,1
34375,1
60825,0
33659,1
33110,1
52246,0
22330,0
32749,1
13862,0
51471,1
15781,1
31129,0
58759,0
66498,0
73447,0
18750,1
68758,1
75610,1
55469,1
96978,1
40774,1
108698,0
15743,1
50006,1
42658,0
84571,1
12703,0
61188,0
42606,0
100184,1
8224,0
28489,0
55753,1
14597,0
80526,1
2916,1
55659,1
11490,1
5999,0
84892,1
48638,0
34679,1
79559,1
33594,1
36312,1
18492,0
18257,0
38479,0
17456,1
8653,1
46896,0
5632,1
9642,1
38151,1
72817,1
95642,0
101417,1
17790,1
36138,1
58241,0
83507,1
46850,1
7245,0
63641,0
112168,1
52262,0
111388,0
22521,0
88807,1
25060,0
103804,1
23837,1
23586,1
13104,0
97605,1
92649,0
11212,1
36184,1
113914,1
66039,0
13990,0
24205,1
55841,1
113097,1
39642,1
18898,0
40831,1
66398,0
10161,0
92861,1
40804,1
100536,1
4677,1
40812,1
16128,0
48933,0
91653,1
45116,1
111121,0
44880,0
78783,0
111234,1
81529,0
33383,1
4009,1
113351,1
78657,0
96872,1
87099,0
108248,0
76781,0
73938,0
95352,0
82711,0
101311,1
81968,1
92892,0
56936,0
6262,1
90589,0
99656,1
75498,0
32483,0
61959,0
93024,0
46310,0
90590,0
69980,1
107940,0
42252,0
79079,1
96789,1
44800,1
81962,1
25916,0
101868,0
30972,1
65527,1
35460,1
73074,1
41783,0
62284,1
78516,0
104063,0
66295,0
108347,0
28713,1
5721,1
69716,0
7219,0
26421,0
11308,0
34612,1
21252,1
82292,0
52808,1
21104,1
100425,1
44231,1
14384,1
105024,1
17955,1
29753,1
20326,1
80241,1
33727,1
97384,1
70662,1
15872,1
105657,0
50073,0
55232,1
51189,0
94512,1
14327,1
111617,1
69436,0
72928,0
71849,1
27754,1
5132,1
12613,1
15559,1
38124,1
94007,1
61908,0
74499,1
90800,1
101305,1
42988,0
22443,0
43298,0
74118,1
19889,1
107886,0
75649,0
36008,1
71963,1
106936,1
62671,1
1198,0
35169,1
60320,0
1200,1
42278,0
77324,1
32764,1
2226,0
96416,1
14654,1
68751,1
44427,1
1664,0
4446,1
113794,0
15745,1
90971,0
18910,0
96324,1
40621,1
3117,0
50433,0
79645,1
113411,1
95684,0
100715,0
48627,0
13902,0
75697,0
74833,1
7035,1
42385,0
76310,0
32911,1
7728,0
2366,1
35545,1
32284,0
95905,0
58694,0
99193,0
76359,1
96300,0
17239,0
46871,0
52185,0
18855,0
78979,0
65669,1
11600,1
62828,1
44338,1
78724,0
39746,1
8015,0
93656,0
584,0
35891,1
106914,0
45173,0
40998,1
112146,1
90432,0
22525,0
110062,1
27521,0
38000,1
28341,0
40410,1
25472,1
15247,1
70422,1
32502,1
95771,0
42206,0
39674,1
98845,0
88346,0
43113,1
112443,1
105927,0
55425,1
41312,0
26211,0
38297,0
73580,1
101034,0
92434,0
82753,0
78437,0
14362,0
68912,1
624,1
3532,0
8755,1
111495,0
42443,0
1145,0
47274,1
60653,1
69842,0
76982,0
17420,0
38925,1
70179,1
85060,1
79404,1
99942,1
95114,1
106701,1
80487,1
9873,1
92958,0
108667,0
74186,1
88715,0
101170,0
36894,0
107480,1
646,0
45599,0
23269,1
4475,1
66539,0
67504,0
6484,0
30546,0
36338,1
59895,0
37648,1
16179,0
34048,0
58922,0
93142,0
84891,1
25426,0
476,1
48184,0
108515,0
972,1
50925,0
100133,1
105694,0
73470,1
111301,1
47666,1
39684,1
93756,0
44464,1
29849,1
20931,0
83189,0
48472,0
20006,1
16004,1
80957,1
105336,0
62589,1
42069,0
25118,0
92784,0
101363,1
635,0
65545,1
95257,0
10078,0
39314,0
94519,1
60857,1
13219,0
42401,0
84724,1
14779,0
40594,1
28164,1
12749,0
80345,1
93686,0
80407,1
62033,0
49081,1
89831,1
55564,1
1357,0
71772,1
68943,1
36810,0
2651,1
110793,0
105431,1
81762,1
45760,1
12722,1
78365,0
10563,0
44889,0
1709,0
34101,1
104343,0
21055,1
58866,0
80338,0
87519,1
26305,0
70269,1
33616,1
17490,1
12017,1
58513,1
554,1
46009,1
15750,1
25408,0
50741,0
40494,1
60461,0
43443,0
25888,0
42782,0
40490,1
51607,1
110545,1
55843,1
64075,0
78167,1
32374,1
26597,0
14403,0
69224,1
70523,1
72278,1
4928,1
69880,0
4550,1
40415,1
73640,0
8626,1
16854,0
85308,1
18630,0
112716,1
69866,0
54896,0
37294,0
60739,0
109365,1
13092,0
22571,1
12654,1
61523,0
63181,1
46622,0
73571,1
110741,1
97570,1
33085,1
26787,0
88452,1
96898,1
33375,1
43495,0
36313,1
45894,0
70790,1
12174,1
85764,1
90999,0
9170,1
113628,1
51012,1
79909,1
79790,1
73317,1
27941,0
80969,1
13947,0
113261,1
63968,0
26642,0
18582,0
61894,0
33830,1
26117,0
36727,0
183,1
48705,0
60687,0
103178,0
59383,0
55307,1
113975,1
10720,0
18481,0
15699,1
13886,0
61082,0
18985,0
74925,1
83944,1
981,0
14000,1
50674,0
56803,1
32088,1
9453,1
101196,0
95051,1
18083,0
113741,0
105619,0
4364,1
10928,0
106896,1
54334,0
70326,1
49757,0
77299,1
41197,0
48506,1
95193,0
42494,0
48608,0
65085,1
23949,0
66905,0
86760,1
79544,1
16303,1
19355,0
70482,1
30566,1
100796,0
85291,1
33171,1
83388,1
24804,0
37279,0
65887,1
1282,0
66264,0
95478,0
85853,1
80651,1
106450,1
26352,0
77323,1
41805,0
20591,0
33300,1
56331,1
105226,1
23017,0
38232,1
80807,1
66275,0
105976,0
112803,1
100211,1
66858,0
66703,0
29801,1
105544,0
13936,0
37549,1
22522,0
61739,0
80363,1
39372,0
25184,0
24809,0
21492,0
8546,1
35997,1
40550,1
72639,0
78755,0
10466,0
25968,0
9554,1
74048,0
48991,0
84710,1
16032,0
34359,1
9322,1
35063,1
54235,0
881,1
113985,0
111578,0
107658,1
34852,1
13942,0
41564,0
7576,0
50275,0
16881,0
95171,0
16037,0
35425,1
28034,1
82431,0
33871,1
69035,1
79651,1
42959,0
90289,1
78768,0
93918,0
99460,1
10101,1
14765,1
104446,1
53905,1
99317,1
24241,0
49185,0
18637,0
92510,0
23487,1
56565,1
22667,0
112657,1
97669,1
64565,1
38179,0
41361,0
49858,1
50016,1
88968,1
78618,0
78852,1
93112,0
95624,0
90441,0
82603,0
39904,1
94314,1
103565,1
14529,0
36552,1
60924,0
41115,0
35665,1
39554,1
59567,0
106499,1
54760,0
66934,0
45945,0
92881,1
36853,1
4082,0
36999,0
32815,1
4080,0
16147,0
66388,0
34340,1
10031,0
105902,0
25283,0
107684,0
6722,1
37328,1
73831,0
54612,0
37845,1
95347,0
36234,1
90397,0
51136,0
52994,0
42315,0
99667,1
45109,1
77394,1
15910,1
23673,1
96647,1
70853,1
64786,0
98107,1
49489,0
6252,1
18561,0
82929,0
27726,0
82958,0
108780,0
951,1
76258,1
48845,0
42856,0
29864,1
49840,0
75384,0
63719,0
90213,1
105795,0
65281,1
98261,1
43901,1
59801,0
16572,1
75093,0
34554,1
63609,1
69162,1
90851,1
19557,0
72260,1
113214,1
86196,0
100839,0
77964,1
81558,1
47857,1
12061,1
65587,1
28548,0
58861,0
21454,1
33298,1
72786,0
86770,1
68961,1
1304,1
98813,0
104360,1
31611,1
959,1
6328,0
76714,0
103422,0
47156,1
70714,1
66079,0
111147,0
13632,0
67672,0
35542,1
18773,0
93261,0
10371,0
32185,1
90104,1
109810,0
107167,1
54964,0
37759,1
16899,0
77605,1
2416,1
91814,0
8909,1
59876,0
87851,1
93521,0
51773,1
87619,1
1478,0
113637,1
104557,1
9368,1
72259,1
71810,1
49007,1
20955,1
66529,0
31221,0
83731,1
44779,1
69754,0
794,0
48522,0
48120,1
7128,0
58209,1
92577,0
65000,1
77057,1
80428,1
80190,1
4231,1
64472,0
35310,1
104952,1
61168,0
93902,0
52486,0
43230,0
35574,1
78945,0
65956,1
48421,1
101882,0
80455,1
6814,1
4596,0
23247,0
4059,1
14228,1
11786,1
105446,0
61580,0
4077,1
50616,0
7574,0
75204,1
43881,0
12991,0
97695,1
65572,1
18110,0
62656,1
44294,1
4896,0
70396,1
61439,0
70854,1
7437,0
97623,1
44637,0
72276,1
1558,0
105081,1
111195,0
113430,1
69608,0
25017,0
112796,1
82120,0
88601,1
34358,1
61662,0
12279,1
135,1
95655,0
17395,0
112386,1
75892,0
35276,1
37809,1
27573,0
97211,1
25322,1
59469,0
41997,0
90743,0
46580,0
12327,1
104521,1
11565,1
36316,1
14927,0
73722,1
76212,0
75161,1
93123,0
24961,0
92731,0
70192,1
95927,0
22438,0
7712,0
98686,0
14248,1
104959,1
73876,0
43226,0
23851,1
100710,0
20803,1
60540,0
10254,1
61508,0
19812,1
7070,0
105799,0
11234,0
33591,1
12866,1
90897,0
73502,1
2967,1
61872,0
34306,1
75005,0
69116,1
7101,1
84729,0
11889,0
25127,0
90545,0
105131,1
6543,0
79359,1
21343,1
90998,0
6325,0
35918,1
32382,1
6821,0
17673,1
85773,1
10739,0
11385,0
1942,0
47845,1
39698,1
7820,0
26441,0
16240,0
36849,0
60692,0
72788,0
58742,0
109130,1
101494,1
45522,0
32568,1
35978,1
55725,1
74647,1
7809,0
25491,1
79159,1
69869,0
30947,1
100205,1
34714,1
30627,1
49635,0
38839,0
41071,1
84914,1
54171,0
78745,0
12175,1
70959,1
176,1
41799,0
97794,1
112895,1
54833,0
33880,0
49236,0
23714,1
90402,1
67940,0
44875,0
23471,1
23720,1
61118,0
32934,1
95154,1
93673,0
62546,1
54352,0
12968,0
48461,0
76930,0
10694,0
11474,1
36333,1
100672,0
4675,1
18659,0
10030,0
74129,1
75122,1
66503,0
108810,0
45598,0
59948,0
42608,0
6996,0
45862,0
13554,1
43522,1
36888,0
59016,0
49401,1
46818,0
7522,0
4951,1
113821,1
36866,0
66451,1
76505,0
93773,0
28836,0
112543,1
14852,1
14461,1
32511,1
41547,0
31807,1
101001,1
27916,1
95163,1
13735,0
34094,1
87594,1
61217,0
35650,1
70169,1
6349,0
93906,0
110218,1
3770,0
18005,1
10480,1
88867,1
83204,1
30203,1
58769,0
11253,1
24592,0
71951,1
69699,0
108044,1
62473,1
42834,0
3082,0
96034,1
104094,0
60580,0
35416,1
96816,1
11388,1
19363,0
74642,1
73551,0
50004,1
17816,0
48362,1
94586,1
6497,0
80824,1
113348,1
34351,1
38274,0
65090,1
29807,1
32706,1
36249,0
111798,0
33584,1
27811,0
41155,1
68976,1
62029,0
82870,0
110099,0
12623,1
6570,0
75655,0
92682,0
6838,0
78779,0
35250,1
61775,0
10506,0
42246,0
73340,1
47313,1
3511,1
42753,0
59318,0
66633,0
112441,1
85858,1
77862,1
98248,0
11661,1
51916,0
69554,0
19351,1
23623,1
100245,1
5454,1
45638,0
5209,1
78511,0
7337,0
70813,1
26585,0
50473,0
2403,1
10828,0
24952,0
110551,1
87373,1
69913,0
68935,1
40709,1
69331,0
26612,0
76223,0
85791,1
72308,1
107049,0
60658,0
93168,0
13142,0
50331,0
67644,0
60781,0
38333,0
82997,0
61472,0
132,0
32271,1
111869,0
43830,0
69560,0
8465,1
23182,1
82438,0
10868,0
5028,1
8937,0
42084,0
17470,0
54993,0
61798,0
11668,1
112784,1
14392,1
96997,1
98110,1
104146,0
17618,1
18129,0
111239,0
37413,1
48827,0
63742,0
33543,1
22241,0
38947,0
21387,1
106462,1
55173,1
112114,1
14633,0
108417,0
108341,0
45949,0
26913,0
40608,1
72270,1
2204,1
18302,0
15626,1
87680,1
73707,1
55444,1
42694,0
55399,1
105037,1
78525,0
574,1
8727,1
76168,0
112439,1
14432,1
8243,0
73215,1
45955,1
97369,1
33581,1
4282,1
54795,0
99651,1
62070,0
82814,0
23003,1
59899,0
33077,1
16705,0
74575,1
87817,1
48703,1
96964,1
96490,1
17162,1
37484,1
83421,1
34255,1
50777,0
110488,0
18187,0
1776,0
95438,0
8526,1
43702,1
27144,0
36292,1
108226,0
17358,1
100901,0
18438,0
5806,1
17912,0
80346,0
103505,1
9465,1
42741,0
36248,0
37824,1
18967,0
231,1
27763,0
10864,0
54339,0
23154,1
42726,0
13332,0
96206,1
93762,0
1683,0
46572,0
48648,0
80815,1
34513,1
5062,1
54,1
11810,1
8551,1
60819,0
13259,0
34825,0
108015,0
107630,0
34808,0
30608,1
108190,0
23802,1
67429,0
34953,1
55946,1
15240,1
33068,1
10591,0
9672,1
39477,0
77923,1
82927,0
15946,1
25160,1
65267,1
105596,0
77309,1
13220,0
13341,0
93928,0
103983,1
11317,0
11124,1
996,0
21954,0
52438,0
67574,0
90819,0
93908,0
72209,1
4763,1
59002,0
17870,1
49650,1
79105,1
21624,1
108690,0
15488,1
12859,1
62276,1
56972,1
35976,1
52144,0
66430,0
49662,0
99079,0
35126,1
38916,0
76826,0
79321,1
2174,0
38881,0
27514,0
34113,1
46344,0
11130,1
1963,0
111758,0
8741,0
54933,0
10765,0
38294,0
24620,0
108754,0
105090,1
9178,1
43850,1
59450,0
106784,1
14762,1
31964,1
62531,1
13227,0
84841,1
43067,1
70388,1
90518,0
38880,1
50724,0
45837,0
20815,1
45194,0
24957,0
80752,1
80205,1
92551,1
79367,1
113350,1
113609,1
2652,1
12359,1
66825,0
74803,1
25430,0
33279,1
20304,1
33838,1
23804,1
88169,0
111886,0
41659,0
25727,1
61748,0
75820,0
37737,1
36542,0
37651,1
16683,0
54874,0
18289,0
77377,1
52408,0
94685,1
40382,1
93832,0
43914,1
68682,0
104519,1
62061,0
93985,0
100298,1
18565,1
30516,1
22218,1
38952,1
13741,0
67450,1
72210,1
19497,1
94663,1
62535,1
83610,1
103456,1
79850,1
93778,0
9316,1
109762,1
28488,0
6632,0
109614,0
55447,1
7300,1
108494,0
25096,0
49130,0
101428,1
36164,1
27820,0
11529,1
55582,1
34042,1
50174,0
95243,0
41757,0
99669,1
75028,0
80288,1
101386,1
75819,0
6892,0
62929,1
100814,0
70749,0
49029,0
25713,1
41287,0
104502,1
105589,0
35503,1
4778,1
63892,0
12723,1
42005,0
15293,1
34806,1
79860,1
58603,1
13487,0
90173,1
19331,0
55284,1
17156,0
22091,0
77612,1
16224,0
27408,0
36160,1
2464,1
12763,0
24802,0
23932,1
27921,0
10039,0
18495,0
27,0
85725,0
72737,0
98781,0
58277,0
16727,0
11790,1
87956,1
111812,1
42939,0
38490,0
49341,0
24570,0
23126,1
51954,1
1933,0
107251,1
11797,1
11890,0
49188,0
101614,1
14807,1
85425,1
41618,0
9819,1
82820,0
20770,1
62540,1
93542,0
26548,0
98792,0
75347,0
97858,1
112090,1
58907,1
79418,1
70945,1
61622,0
73080,1
66329,0
15339,1
27914,0
58869,0
74421,1
70079,1
103780,1
37768,1
26439,0
11052,1
5832,1
55231,1
113761,1
44843,0
73473,1
95660,0
1402,0
96037,1
18009,1
82413,0
56971,1
69626,0
41465,0
9514,1
95380,0
1189,0
70395,1
22069,1
54112,0
28556,0
43908,1
110159,1
90197,1
40911,1
45432,0
19906,1
58724,0
66166,0
91503,1
95434,0
78936,0
46077,0
19500,1
41280,0
97146,1
65749,1
112289,1
28559,1
26227,0
40956,1
55561,1
105181,1
5898,0
77398,1
85469,1
107594,0
72975,1
47390,1
60377,0
65910,1
7623,0
32431,1
21951,1
11138,0
70685,0
77788,1
112692,1
36879,0
96737,1
95626,0
24788,0
46847,0
47979,1
59845,0
101452,1
28702,0
113144,1
42393,0
76262,0
101188,0
105437,0
15855,1
93565,0
42402,0
108018,0
63587,0
6535,0
84693,1
50228,0
90101,1
39634,1
113133,1
69227,1
36718,0
48220,1
48514,0
11460,1
18472,0
105827,0
9004,1
100820,1
848,0
69415,0
113266,1
52390,0
87916,1
63728,0
24768,0
1723,0
35975,1
2899,1
725,1
60740,0
8702,1
34500,1
38841,0
5036,1
39976,1
21324,0
1289,0
42822,0
47844,1
74869,1
73582,0
24407,0
60504,1
87296,0
54922,0
95665,0
12132,1
112888,1
61438,0
50639,0
14463,1
105953,0
80759,0
24667,0
24181,0
31927,1
49451,1
5438,1
63907,0
50209,0
9488,1
36622,0
10800,0
73745,0
9308,1
40373,1
69171,1
66375,0
18952,0
104207,1
69791,0
113111,1
68902,1
39810,1
84390,0
48594,0
12320,1
39953,1
47997,0
45523,0
8645,0
30611,1
44616,1
52544,0
33952,1
93503,0
55616,1
25235,0
5064,1
71429,1
63862,0
50169,0
4664,1
84956,1
104281,0
61650,1
22969,0
32472,1
104047,0
90305,1
73907,1
94039,1
36898,0
4519,1
65385,1
17035,1
5010,1
9640,1
28558,1
63858,0
62707,1
49430,0
100523,1
38292,0
98111,1
101387,1
112715,1
69466,0
17234,1
26589,0
66693,0
23411,1
4565,1
61419,0
59259,0
104106,1
70046,0
61464,0
80784,0
100748,0
74897,0
37461,1
22527,0
108971,0
82262,0
34853,1
47435,1
15139,1
12456,0
74786,1
8488,1
46401,0
83744,1
93672,0
1001,1
34452,1
42007,0
33936,0
51667,1
46770,0
46703,1
49066,1
47662,1
90731,0
22250,1
106695,1
58389,0
47416,1
84438,0
74856,1
50271,0
45661,1
6253,1
15977,1
54375,0
70981,1
15438,1
105800,0
27638,0
27656,1
68604,1
76179,0
106973,0
29925,1
49263,1
74156,1
66674,0
21243,0
26425,0
112663,1
36996,0
84760,1
52049,1
78264,0
92541,0
95226,0
79955,1
38503,1
1485,0
110722,1
92898,0
109068,1
7253,0
69295,0
100333,1
80315,1
95520,0
6747,0
17063,1
85466,1
61229,0
30578,1
61344,0
24411,0
74372,1
50416,0
30708,1
87419,1
3827,0
74945,1
23831,1
40278,1
106670,1
111186,1
110948,0
300,1
16218,0
4402,1
75277,0
76293,0
111368,0
65994,1
76480,0
87291,0
73720,0
34000,1
98064,1
37361,1
25362,1
52962,0
82143,0
26214,0
92797,0
81744,0
90679,0
110274,1
70617,1
17724,1
70530,1
104641,0
109601,1
27657,1
27742,0
79589,1
22998,0
34550,0
87166,0
1574,0
34005,1
108408,0
39822,1
83733,1
11414,1
93929,0
77421,1
54177,0
28119,1
77250,1
107676,1
44818,1
17396,0
4610,1
17099,0
94220,1
105705,0
75399,0
33342,1
74559,1
2714,1
14906,1
33707,1
59413,0
42200,0
83274,1
47646,1
3454,1
68932,1
33211,1
12733,0
58799,0
109732,1
85119,1
558,0
19077,0
88961,1
5076,1
42299,0
59688,0
66455,0
27307,1
82528,0
24303,0
61422,0
33937,0
75331,0
45442,0
5849,0
107311,1
98878,0
107856,1
7020,0
49582,0
80897,1
45455,1
45332,0
74753,1
83289,1
18832,0
77663,1
22772,0
41804,0
97367,1
7688,0
52865,0
39192,0
6044,0
98617,0
97467,1
