,track_genre
95983,salsa
23441,deep-house
24305,detroit-techno
55555,indian
67054,latin
11901,british
69622,malay
38583,garage
6925,black-metal
28470,dub
42085,grindcore
104212,spanish
48567,hardcore
107989,synth-pop
38616,garage
78621,party
88847,reggae
111939,trip-hop
10473,breakbeat
14266,children
78632,party
12348,cantopop
66463,kids
27478,drum-and-bass
78882,party
6791,black-metal
25850,disco
24646,detroit-techno
93348,romance
83762,progressive-house
11702,british
15234,chill
35968,forro
36782,french
52139,honky-tonk
54145,idm
73628,minimal-techno
111459,trip-hop
67794,latin
76627,opera
105333,study
16470,classical
14007,children
83647,progressive-house
54255,idm
83433,progressive-house
53624,house
23787,deep-house
87843,r-n-b
95788,salsa
112486,turkish
34657,folk
56217,indie-pop
26880,disney
105108,study
98390,show-tunes
17503,club
11974,british
1053,afrobeat
90551,rock-n-roll
54913,idm
95240,salsa
60261,j-dance
49976,hardstyle
35942,forro
34934,folk
20712,dance
106380,swedish
95798,salsa
13933,chicago-house
10484,breakbeat
17828,club
62584,j-pop
75921,new-age
51024,hip-hop
22836,death-metal
74998,mpb
11341,british
69902,malay
70680,mandopop
46147,happy
95883,salsa
12928,cantopop
64376,jazz
78835,party
74598,mpb
5760,anime
70850,mandopop
24377,detroit-techno
38366,garage
70052,mandopop
23084,deep-house
50984,heavy-metal
61776,j-idol
26226,disney
110078,trance
97603,sertanejo
52968,honky-tonk
28360,dub
113854,world-music
19635,country
111700,trip-hop
6019,black-metal
82744,power-pop
40433,gospel
55892,indian
24524,detroit-techno
62648,j-pop
52483,honky-tonk
49237,hardstyle
46361,happy
82748,power-pop
5754,anime
65915,k-pop
1600,afrobeat
25669,disco
35867,forro
101516,sleep
69330,malay
8464,blues
1726,afrobeat
16066,classical
112121,turkish
42998,grindcore
41860,goth
18719,comedy
40610,gospel
42400,grindcore
6540,black-metal
35032,forro
7056,bluegrass
50642,heavy-metal
95943,salsa
32461,electronic
42553,grindcore
27635,drum-and-bass
2436,alt-rock
35685,forro
72671,metalcore
105426,study
90573,rock-n-roll
48528,hardcore
40819,gospel
82345,power-pop
58784,industrial
45034,guitar
107864,synth-pop
68891,latino
48542,hardcore
15656,chill
77107,pagode
12248,cantopop
25861,disco
2881,alt-rock
85856,punk-rock
54004,idm
94145,sad
78452,party
33072,emo
77770,pagode
32715,electronic
39905,german
37812,funk
67447,latin
24984,detroit-techno
18986,comedy
101999,sleep
9904,brazil
52454,honky-tonk
21151,dancehall
69014,malay
25769,disco
61337,j-idol
13747,chicago-house
15,acoustic
1634,afrobeat
42134,grindcore
59873,iranian
58970,industrial
13887,chicago-house
69841,malay
77879,pagode
44715,grunge
113993,world-music
33719,emo
48503,hardcore
76956,opera
80264,pop-film
24429,detroit-techno
112326,turkish
32479,electronic
36916,french
77152,pagode
35927,forro
101606,sleep
40562,gospel
69510,malay
50406,heavy-metal
93688,romance
12905,cantopop
51116,hip-hop
16574,classical
101968,sleep
11101,british
10988,breakbeat
73244,minimal-techno
82252,power-pop
25352,disco
9569,brazil
106345,swedish
47656,hard-rock
64698,jazz
34001,folk
38088,garage
32806,electronic
67202,latin
16150,classical
93435,romance
73598,minimal-techno
110998,trance
88662,reggae
77190,pagode
25746,disco
70139,mandopop
80576,pop-film
2512,alt-rock
23477,deep-house
19306,country
76598,opera
113677,world-music
113515,world-music
18737,comedy
54205,idm
50979,heavy-metal
92435,rockabilly
94052,sad
31117,electro
18380,comedy
21664,dancehall
8879,blues
22231,death-metal
64743,jazz
101771,sleep
36891,french
1035,afrobeat
18407,comedy
58790,industrial
113190,world-music
98719,show-tunes
46837,happy
81891,pop
90659,rock-n-roll
110386,trance
5986,anime
51375,hip-hop
8629,blues
7379,bluegrass
72844,metalcore
21849,dancehall
61823,j-idol
17345,club
76658,opera
7851,bluegrass
55058,indian
70421,mandopop
37051,funk
112375,turkish
73805,minimal-techno
25532,disco
70005,mandopop
85186,punk-rock
1914,afrobeat
93528,romance
48412,hardcore
95621,salsa
70273,mandopop
6347,black-metal
67222,latin
65415,k-pop
71454,metal
14227,children
18352,comedy
40658,gospel
20507,dance
112301,turkish
110825,trance
77750,pagode
5749,anime
14492,children
71933,metal
104287,spanish
23330,deep-house
69154,malay
93268,romance
104957,spanish
97253,sertanejo
107276,synth-pop
67898,latin
77442,pagode
15615,chill
96626,samba
49964,hardstyle
48243,hardcore
15270,chill
59980,iranian
70033,mandopop
92764,rockabilly
82451,power-pop
57071,indie
84517,psych-rock
104684,spanish
61972,j-idol
24761,detroit-techno
101512,sleep
1889,afrobeat
90649,rock-n-roll
33798,emo
96858,samba
49827,hardstyle
84908,psych-rock
59912,iranian
34109,folk
22048,death-metal
66014,kids
53473,house
49273,hardstyle
14663,children
15469,chill
28670,dub
38971,garage
84921,psych-rock
13570,chicago-house
39631,german
118,acoustic
60479,j-dance
108961,tango
97826,sertanejo
23644,deep-house
21840,dancehall
37597,funk
104760,spanish
34920,folk
52378,honky-tonk
37900,funk
34328,folk
59770,iranian
17074,club
44513,grunge
26488,disney
108419,tango
62579,j-pop
40947,gospel
26402,disney
45108,guitar
6794,black-metal
2830,alt-rock
90682,rock-n-roll
7742,bluegrass
109113,techno
58860,industrial
46271,happy
67195,latin
112785,turkish
90224,rock-n-roll
10550,breakbeat
61080,j-idol
30626,edm
98512,show-tunes
5950,anime
61338,j-idol
106999,swedish
25247,disco
87804,r-n-b
69853,malay
74249,mpb
76934,opera
13022,chicago-house
33347,emo
24354,detroit-techno
73298,minimal-techno
100645,ska
49030,hardstyle
948,acoustic
98486,show-tunes
86652,punk
9539,brazil
101434,sleep
35538,forro
69462,malay
56916,indie-pop
41154,goth
112497,turkish
24496,detroit-techno
65607,k-pop
53456,house
60869,j-dance
97521,sertanejo
25738,disco
28523,dub
94025,sad
38252,garage
58516,industrial
51087,hip-hop
54908,idm
55218,indian
14440,children
49846,hardstyle
56412,indie-pop
79672,piano
51350,hip-hop
106401,swedish
99738,singer-songwriter
54010,idm
26978,disney
17054,club
61074,j-idol
8963,blues
63242,j-rock
94236,sad
65316,k-pop
10942,breakbeat
106166,swedish
92978,rockabilly
92669,rockabilly
70429,mandopop
35566,forro
98519,show-tunes
12560,cantopop
95773,salsa
23074,deep-house
78388,party
13538,chicago-house
5007,anime
108970,tango
40846,gospel
88733,reggae
80339,pop-film
86709,punk
64924,jazz
84784,psych-rock
38220,garage
76936,opera
7010,bluegrass
69910,malay
55486,indian
105513,study
56897,indie-pop
99680,singer-songwriter
7116,bluegrass
49420,hardstyle
61937,j-idol
18766,comedy
99764,singer-songwriter
93655,romance
37786,funk
39931,german
33075,emo
101692,sleep
48939,hardcore
75052,new-age
92369,rockabilly
32109,electronic
113104,world-music
71740,metal
4250,ambient
97374,sertanejo
19877,country
7419,bluegrass
73926,minimal-techno
47613,hard-rock
90308,rock-n-roll
112637,turkish
4232,ambient
103555,soul
5202,anime
77355,pagode
59929,iranian
98529,show-tunes
52829,honky-tonk
22146,death-metal
105353,study
52398,honky-tonk
10054,breakbeat
17482,club
95187,salsa
19599,country
99866,singer-songwriter
27179,drum-and-bass
24739,detroit-techno
3222,alternative
59687,iranian
80188,pop-film
13185,chicago-house
49456,hardstyle
2228,alt-rock
105812,study
54542,idm
42182,grindcore
24636,detroit-techno
24262,detroit-techno
11327,british
108612,tango
107529,synth-pop
61246,j-idol
6637,black-metal
40950,gospel
84980,psych-rock
35957,forro
11993,british
95948,salsa
12849,cantopop
53779,house
6051,black-metal
65344,k-pop
112691,turkish
94482,sad
32136,electronic
94285,sad
112673,turkish
6866,black-metal
55157,indian
7166,bluegrass
2080,alt-rock
9121,brazil
64838,jazz
6744,black-metal
18546,comedy
75525,new-age
52864,honky-tonk
48970,hardcore
106682,swedish
40314,gospel
50557,heavy-metal
60615,j-dance
16849,classical
50259,heavy-metal
48724,hardcore
98684,show-tunes
9525,brazil
48844,hardcore
104216,spanish
5377,anime
32948,electronic
113784,world-music
16120,classical
12699,cantopop
24892,detroit-techno
66176,kids
61334,j-idol
479,acoustic
17727,club
83570,progressive-house
52282,honky-tonk
52243,honky-tonk
43634,groove
8700,blues
7818,bluegrass
16270,classical
14769,children
30733,edm
105371,study
9930,brazil
10117,breakbeat
83589,progressive-house
36828,french
26688,disney
92921,rockabilly
98163,show-tunes
58139,industrial
72996,metalcore
110574,trance
77768,pagode
112535,turkish
21768,dancehall
4561,ambient
73121,minimal-techno
65054,k-pop
38472,garage
83993,progressive-house
101202,sleep
80123,pop-film
84838,psych-rock
101018,sleep
83425,progressive-house
9347,brazil
60334,j-dance
15677,chill
7993,bluegrass
84498,psych-rock
5924,anime
75618,new-age
38664,garage
69825,malay
36952,french
69747,malay
66679,kids
50092,heavy-metal
104937,spanish
23396,deep-house
9021,brazil
23988,deep-house
34936,folk
39720,german
26451,disney
47559,hard-rock
93267,romance
42858,grindcore
83224,progressive-house
1746,afrobeat
60703,j-dance
109226,techno
15602,chill
81366,pop
69709,malay
78371,party
62729,j-pop
108146,tango
10177,breakbeat
74730,mpb
17048,club
83401,progressive-house
26729,disney
17310,club
52613,honky-tonk
61415,j-idol
43975,groove
82409,power-pop
73151,minimal-techno
4974,ambient
105245,study
84861,psych-rock
36230,french
87890,r-n-b
18730,comedy
93468,romance
50296,heavy-metal
52861,honky-tonk
26334,disney
97761,sertanejo
40486,gospel
36068,french
1367,afrobeat
15067,chill
62412,j-pop
7588,bluegrass
65448,k-pop
96611,samba
32157,electronic
25994,disco
78370,party
37559,funk
27262,drum-and-bass
73222,minimal-techno
16865,classical
13638,chicago-house
29933,dubstep
38974,garage
93494,romance
107466,synth-pop
7674,bluegrass
61311,j-idol
73751,minimal-techno
90,acoustic
92739,rockabilly
36521,french
25721,disco
27442,drum-and-bass
75374,new-age
58153,industrial
83803,progressive-house
1093,afrobeat
13231,chicago-house
51315,hip-hop
106185,swedish
47677,hard-rock
75186,new-age
67744,latin
94971,sad
80032,pop-film
39594,german
62825,j-pop
112160,turkish
69529,malay
73309,minimal-techno
52238,honky-tonk
157,acoustic
92803,rockabilly
28135,dub
26561,disney
96507,samba
101925,sleep
55119,indian
38217,garage
18589,comedy
98469,show-tunes
6037,black-metal
2917,alt-rock
79238,piano
30679,edm
107822,synth-pop
3255,alternative
34223,folk
26092,disney
7804,bluegrass
105612,study
25767,disco
82112,power-pop
5813,anime
58401,industrial
101747,sleep
12575,cantopop
18308,comedy
20050,dance
26442,disney
93391,romance
48698,hardcore
27813,drum-and-bass
36662,french
66748,kids
66372,kids
17315,club
10367,breakbeat
17899,club
84597,psych-rock
25864,disco
2658,alt-rock
59714,iranian
58902,industrial
78872,party
36229,french
12143,cantopop
91829,rock
80177,pop-film
46567,happy
59416,iranian
9779,brazil
65584,k-pop
28141,dub
95979,salsa
104559,spanish
16652,classical
13139,chicago-house
3679,alternative
98756,show-tunes
108943,tango
33172,emo
73870,minimal-techno
52385,honky-tonk
54679,idm
73977,minimal-techno
11589,british
70115,mandopop
30471,edm
32358,electronic
111524,trip-hop
65345,k-pop
105444,study
28853,dub
90813,rock-n-roll
65785,k-pop
49395,hardstyle
99,acoustic
79470,piano
60520,j-dance
26503,disney
65310,k-pop
80880,pop-film
9288,brazil
75934,new-age
27822,drum-and-bass
112537,turkish
60450,j-dance
99831,singer-songwriter
98703,show-tunes
4075,ambient
101241,sleep
74015,mpb
22932,death-metal
24727,detroit-techno
104539,spanish
110924,trance
31231,electro
46117,happy
32207,electronic
45570,guitar
27751,drum-and-bass
11851,british
113828,world-music
14634,children
2722,alt-rock
108700,tango
100217,ska
28840,dub
106422,swedish
112157,turkish
40492,gospel
57659,indie
99720,singer-songwriter
79376,piano
60758,j-dance
10131,breakbeat
111858,trip-hop
27556,drum-and-bass
84370,psych-rock
17720,club
33825,emo
37823,funk
41773,goth
61752,j-idol
77064,pagode
101238,sleep
14727,children
60790,j-dance
61456,j-idol
98952,show-tunes
98860,show-tunes
59793,iranian
35989,forro
22412,death-metal
55655,indian
11214,british
26271,disney
5571,anime
6170,black-metal
23677,deep-house
110359,trance
64916,jazz
75515,new-age
49015,hardstyle
136,acoustic
72295,metalcore
17500,club
14349,children
90761,rock-n-roll
46642,happy
84996,psych-rock
85817,punk-rock
103563,soul
78304,party
42636,grindcore
104884,spanish
62491,j-pop
9002,brazil
49284,hardstyle
103052,soul
913,acoustic
33381,emo
22050,death-metal
80461,pop-film
82483,power-pop
87737,r-n-b
70391,mandopop
33704,emo
15841,chill
90398,rock-n-roll
79502,piano
63497,j-rock
111151,trip-hop
92670,rockabilly
50181,heavy-metal
58925,industrial
111370,trip-hop
28156,dub
67597,latin
37976,funk
42607,grindcore
98310,show-tunes
24597,detroit-techno
52562,honky-tonk
75173,new-age
7933,bluegrass
28578,dub
63611,j-rock
35337,forro
7135,bluegrass
85474,punk-rock
39563,german
51090,hip-hop
10244,breakbeat
9160,brazil
2211,alt-rock
85512,punk-rock
107662,synth-pop
111606,trip-hop
35176,forro
94421,sad
9847,brazil
22740,death-metal
103404,soul
84449,psych-rock
95197,salsa
95899,salsa
13336,chicago-house
107818,synth-pop
97330,sertanejo
113323,world-music
1831,afrobeat
63887,j-rock
17140,club
38935,garage
111717,trip-hop
29817,dubstep
13486,chicago-house
8832,blues
65496,k-pop
27038,drum-and-bass
91107,rock
15089,chill
45322,guitar
12240,cantopop
17803,club
22474,death-metal
26824,disney
22574,death-metal
49404,hardstyle
1417,afrobeat
16887,classical
98375,show-tunes
54227,idm
55188,indian
93226,romance
12038,cantopop
50849,heavy-metal
35930,forro
46074,happy
41087,goth
36432,french
48021,hardcore
101769,sleep
82796,power-pop
32288,electronic
12565,cantopop
2261,alt-rock
12150,cantopop
70551,mandopop
42566,grindcore
112823,turkish
58928,industrial
33646,emo
83608,progressive-house
6057,black-metal
80700,pop-film
4525,ambient
35230,forro
41655,goth
110601,trance
75852,new-age
95938,salsa
21555,dancehall
36655,french
48552,hardcore
6721,black-metal
52803,honky-tonk
111691,trip-hop
23400,deep-house
7357,bluegrass
47762,hard-rock
51456,hip-hop
28888,dub
12509,cantopop
80053,pop-film
112893,turkish
75391,new-age
25258,disco
21590,dancehall
61111,j-idol
85792,punk-rock
10001,breakbeat
90810,rock-n-roll
73673,minimal-techno
26362,disney
5543,anime
19818,country
16273,classical
54546,idm
90579,rock-n-roll
73231,minimal-techno
82178,power-pop
108412,tango
51261,hip-hop
7595,bluegrass
10173,breakbeat
1799,afrobeat
62225,j-pop
60385,j-dance
13016,chicago-house
11967,british
90230,rock-n-roll
92197,rockabilly
22379,death-metal
100822,ska
24197,detroit-techno
11268,british
54578,idm
93641,romance
17534,club
37187,funk
19999,country
61911,j-idol
104468,spanish
37569,funk
106646,swedish
26743,disney
48870,hardcore
54831,idm
111583,trip-hop
73452,minimal-techno
33632,emo
90196,rock-n-roll
27240,drum-and-bass
14685,children
109291,techno
108416,tango
105779,study
10768,breakbeat
104450,spanish
97046,sertanejo
24139,detroit-techno
65471,k-pop
22420,death-metal
3751,alternative
36470,french
41945,goth
113153,world-music
87253,r-n-b
25703,disco
19396,country
4549,ambient
75033,new-age
54089,idm
61643,j-idol
28198,dub
77242,pagode
54517,idm
101577,sleep
92936,rockabilly
34074,folk
51610,hip-hop
74566,mpb
100706,ska
15982,chill
46130,happy
69210,malay
95996,salsa
23919,deep-house
100501,ska
33331,emo
97540,sertanejo
11269,british
7457,bluegrass
10958,breakbeat
10463,breakbeat
38291,garage
60741,j-dance
107960,synth-pop
46431,happy
50546,heavy-metal
5648,anime
8187,blues
76873,opera
27285,drum-and-bass
28099,dub
70144,mandopop
85455,punk-rock
34556,folk
22951,death-metal
9684,brazil
50792,heavy-metal
21817,dancehall
5261,anime
66488,kids
17909,club
64350,jazz
69258,malay
33845,emo
112282,turkish
80089,pop-film
18348,comedy
72756,metalcore
59333,iranian
2533,alt-rock
9224,brazil
65529,k-pop
92573,rockabilly
73287,minimal-techno
82713,power-pop
111688,trip-hop
111129,trip-hop
111952,trip-hop
49931,hardstyle
60681,j-dance
26345,disney
101318,sleep
2558,alt-rock
33831,emo
46593,happy
36459,french
66686,kids
59360,iranian
22567,death-metal
111962,trip-hop
5214,anime
44590,grunge
108370,tango
55522,indian
21850,dancehall
75468,new-age
54260,idm
12272,cantopop
37970,funk
9737,brazil
22467,death-metal
14591,children
16801,classical
77899,pagode
40533,gospel
77552,pagode
94191,sad
79839,piano
96418,samba
23065,deep-house
41989,goth
12935,cantopop
45293,guitar
63590,j-rock
1378,afrobeat
38391,garage
76760,opera
15427,chill
113834,world-music
21788,dancehall
65676,k-pop
606,acoustic
8504,blues
47605,hard-rock
13721,chicago-house
42757,grindcore
47620,hard-rock
35724,forro
34165,folk
9435,brazil
1599,afrobeat
4359,ambient
13235,chicago-house
49644,hardstyle
67146,latin
10736,breakbeat
95359,salsa
112113,turkish
101380,sleep
58940,industrial
13455,chicago-house
48076,hardcore
27490,drum-and-bass
24891,detroit-techno
98297,show-tunes
54607,idm
38567,garage
31878,electro
110719,trance
100872,ska
20800,dance
40718,gospel
20356,dance
19204,country
109062,techno
70894,mandopop
32295,electronic
24982,detroit-techno
35669,forro
24900,detroit-techno
2008,alt-rock
52989,honky-tonk
6861,black-metal
61048,j-idol
109674,techno
97051,sertanejo
67704,latin
52687,honky-tonk
21736,dancehall
78461,party
20344,dance
36539,french
94059,sad
111743,trip-hop
48207,hardcore
25103,disco
26882,disney
93039,romance
73496,minimal-techno
7819,bluegrass
48938,hardcore
72594,metalcore
56900,indie-pop
60641,j-dance
7320,bluegrass
113583,world-music
21977,dancehall
45241,guitar
28232,dub
5694,anime
93716,romance
92525,rockabilly
48188,hardcore
25227,disco
74502,mpb
17227,club
104457,spanish
16852,classical
83494,progressive-house
2713,alt-rock
67828,latin
10208,breakbeat
93236,romance
55007,indian
47104,hard-rock
76267,opera
105713,study
25915,disco
8436,blues
27884,drum-and-bass
